"PROJANO";"NUMSEN";"ORGAO";"ORIGEM";"TIPOLEI";"DATAORIG";"DATAULT";"ULTACAO";"TNJR";"VETO";"NUMLEI";"EMENTA"
"PLN0070/02";"PLN0070/02";"EF";2,00;2;30/10/2002 00:00:00;24/12/2002 00:00:00;"TNJR";"PRO";"NA";10617;" 	Abre ao Orçamento de Investimento, para 2002, em favor de diversas empresas do Grupo PETROBRÁS, crédito suplementar no valor total de R$ 1.843.369.241,00 (um bilhão, oitocentos e quarenta e três milhões, trezentos e sessenta e nove mil e duzentos e quarenta e um reais), e reduz o Orçamento de Investimento das mesmas empresas no valor global de R$ 2.367.078.669,00 (dois bilhões, trezentos e sessenta e sete milhões, setenta e oito mil e seiscentos e sessenta e nove reais), para os fins que especifica."
"PLN0070/04";"PLN0070/04";"EF";2,00;2;14/9/2004 00:00:00;13/12/2004 00:00:00;"TNJR";"PRO";"NA";10985;"Abre ao Orçamento Fiscal da União, em favor do Ministério do Planejamento, Orçamento e Gestão, crédito suplementar no valor de R$ 2.791.452,00 (dois milhões, setecentos e noventa e um mil, quatrocentos e cinqüenta e dois reais), para reforço de dotações constantes da Lei Orçamentária vigente."
"PLN0070/05";"PLN0070/05";"EF";2,00;2;18/10/2005 00:00:00;23/12/2005 00:00:00;"TNJR";"SUE";"NA";11249;"Abre aos Orçamentos Fiscal e da Seguridade Social da União, em favor dos Ministérios da Ciência e Tecnologia, Educação, da Cultura e do Esporte, crédito suplementar no valor global de R$ 422.037.761,00 (quatrocentos e vinte e dois milhões, trinta e sete mil, setecentos e sessenta e um reais), para reforço de dotações constantes da Lei Orçamentária vigente, e dá outras providências. VOLUME - VI"
"PLN0070/08";"PLN0070/08";"EF";2,00;2;16/10/2008 00:00:00;16/12/2008 00:00:00;"TNJR";"PRO";"NA";11859;"Abre ao Orçamento Fiscal da União, em favor do Ministério das Cidades e da Reserva de Contingência, crédito suplementar no valor global de R$ 408.000.000,00 (quatrocentos e oito milhões de reais), para reforço de dotações constantes da Lei Orçamentária vigente."
"PLN0070/09";"PLN0070/09";"EF";2,00;2;15/10/2009 00:00:00;4/1/2010 00:00:00;"TNJR";"PRO";"NA";12171;"Abre ao Orçamento Fiscal da União, em favor do Ministério da Integração Nacional, crédito especial no valor de R$ 22.000.000,00 (vinte e dois milhões de reais), para os fins que especifica."
"PLN0070/10";"PLN0070/10";"EF";2,00;2;18/10/2010 00:00:00;3/5/2011 00:00:00;"PRJD";"NA";"NA";-1;"Abre ao Orçamento de Investimento para 2010 crédito suplementar no valor total de R$ 127.576.215,00 (cento e vinte e sete milhões, quinhentos e setenta e seis mil e duzentos e quinze reais), em favor de empresas estatais, e reduz o Orçamento de Investimento de empresas estatais no valor global de R$ 1.007.069.875,00 (um bilhão, sete milhões, sessenta e nove mil e oitocentos e setenta e cinco reais), para os fins que especifica."
"PLN0070/89";"PLN0070/89";"EF";2,00;2;7/11/1989 00:00:00;13/11/1989 00:00:00;"TNJR";"PRO";"NA";7879;"AUTORIZA O PODER EXECUTIVO A ABRIR AO ORÇAMENTO FISCAL DA UNIÃO CREDITO SUPLEMENTAR ATE O LIMITE DE NCZ 4.323.085.596,00 (QUATRO BILHÕES, TREZENTOS E VINTE E TRES MILHÕES, OITENTA E CINCO MIL, QUINHENTOS E NOVENTA E SEIS CRUZADOS NOVOS), PARA OS FINS QUE ESPECIFICA."
"PLN0070/91";"PLN0070/91";"EF";2,00;2;13/11/1991 00:00:00;26/12/1991 00:00:00;"TNJR";"PRO";"NA";8331;"AUTORIZA O PODER EXECUTIVO A ABRIR AO ORÇAMENTO FISCAL DA UNIÃO CREDITO ESPECIAL EM FAVOR DE OPERAÇÕES OFICIAIS DE CREDITO - RECURSOS SOB SUPERVISÃO DO MINISTERIO DA ECONOMIA, FAZENDA E PLANEJAMENTO, ATE O LIMITE DE CR 3.349.969.000,00 (TRES BILHÕES, TREZENTOS E QUARENTA E NOVE MILHÕES, NOVECENTOS E SESSENTA E NOVE MIL CRUZEIROS), PARA OS FINS QUE ESPECIFICA. (MATERIA APRECIADA DURANTE A CONVOCAÇÃO EXTRAORDINARIA DO CONGRESSO NACIONAL, NO PERIODO DE 17 A 20 DE DEZEMBRO DE 1991)."
"PLN0070/92";"PLN0070/92";"EF";2,00;2;20/11/1992 00:00:00;23/12/1992 00:00:00;"TNJR";"SUB";"NA";8544;"AUTORIZA O PODER EXECUTIVO A ABRIR AO ORÇAMENTO FISCAL DA UNIÃO, EM FAVOR DO MINISTERIO DOS TRANSPORTES E DAS COMUNICAÇÕES, CREDITO ESPECIAL ATE O LIMITE DE CR 175.000.000.000,00 (CENTO E SETENTA E CINCO BILHÕES DE CRUZEIROS), E CREDITO SUPLEMENTAR NO VALOR DE CR 1.396.086.271.000,00 (HUM TRILHÃO, TREZENTOS E NOVENTA E SEIS BILHÕES, OITENTA E SEIS MILHÕES E DUZENTOS E SETENTA E UM MIL CRUZEIROS), PARA OS FINS QUE ESPECIFICA."
"PLN0070/93";"PLN0070/93";"EF";2,00;2;28/10/1993 00:00:00;14/12/1993 00:00:00;"RJTD";"NA";"NA";-1;"AUTORIZA O PODER EXECUTIVO A ABRIR AO ORÇAMENTO FISCAL DA UNIÃO, EM DA JUSTIÇA FEDERAL, CREDITO ESPECIAL ATE O LIMITE DE CR 490.000.000,00 (QUATROCENTOS E NOVENTA MILHÕES DE CRUZEIROS REIAS), PARA OS FINS QUE ESPECIFICA."
"PLN0070/95";"PLN0070/95";"EF";2,00;2;31/10/1995 00:00:00;21/12/1995 00:00:00;"RJTD";"NA";"NA";-1;"AUTORIZA O PODER EXECUTIVO A ABRIR AOS ORÇAMENTOS DA UNIÃO, EM FAVOR DO MINISTERIO PUBLICO DA UNIÃO, CREDITO SUPLEMENTAR NO VALOR DE R$ 556.000,00 (QUINHENTOS E CINQUENTA E SEIS MIL REAIS), PARA OS FINS QUE ESPECIFICA."
"PLN0070/96";"PLN0070/96";"EF";2,00;2;31/10/1996 00:00:00;20/12/1996 00:00:00;"TNJR";"PRO";"NA";9407;"AUTORIZA O PODER EXECUTIVO A ABRIR AO ORÇAMENTO FISCAL DA UNIÃO, EM FAVOR DO MINISTERIO DA AGRICULTURA, DO ABASTECIMENTO E DA REFORMA AGRARIA, CREDITO ESPECIAL ATE O LIMITE DE R$ 2.177.578,00 (DOIS MILHÕES, CENTO E SETENTA E SETE MIL, QUINHENTOS E SETENTA E OITO REAIS), PARA OS FINS QUE ESPECIFICA."
"PLN0070/97";"PLN0070/97";"EF";2,00;2;30/10/1997 00:00:00;26/12/1997 00:00:00;"TNJR";"SUB";"NA";9597;"AUTORIZA O PODER EXECUTIVO A ABRIR AO ORÇAMENTO FISCAL DA UNIÃO, EM FAVOR DO MINISTERIO DOS TRANSPORTES, CREDITO SUPLEMENTAR NO VALOR DE R$ 34.464.803,00 (TRINTA E QUATRO MILHÕES, QUATROCENTOS E SESSENTA E QUATRO MIL E OITOCENTOS E TRES REAIS), PARA OS FINS QUE ESPECIFICA."
"PLN0070/98";"PLN0070/98";"EF";2,00;2;10/11/1998 00:00:00;11/12/1998 00:00:00;"TNJR";"PRO";"NA";9742;"AUTORIZA O PODER EXECUTIVO A ABRIR AO ORÇAMENTO DA SEGURIDADE SOCIAL DA UNIÃO, EM FAVOR DO MINISTERIO DA EDUCAÇÃO E DO DESPORTO E DA PREVIDENCIA E ASSISTENCIA SOCIAL, CREDITO SUPLEMENTAR NO VALOR GLOBAL DE R$ 43.182.907,00 (QUARENTA E TRES MILHÕES, CENTO E OITENTA E DOIS MIL, NOVECENTOS E SETE REAIS), PARA OS FINS QUE ESPECIFICA. (UNIVERSIDADE FEDERAL DO PARANA; FUNDO NACIONAL DE ASSISTENCIA SOCIAL)."
"PLN0070/99";"PLN0070/99";"EF";2,00;2;3/11/1999 00:00:00;21/12/1999 00:00:00;"TNJR";"PRO";"NA";9918;"Abre aos Orçamentos Fiscal e da Seguridade Social da União, em favor de diversos Órgãos do Poder Executivo, crédito suplementar no valor global de R$ 141.436.100,00, para reforço de dotações consignadas no orçamento vigente. (MINISTÉRIO DA FAZENDA; BANCO CENTRAL DO BRASIL; SERPRO; SUPERINTENDENCIA DE SEGUROS PRIVADOS-SUSEP; FUNDAÇÃO INSTITUTO DE PESQUISA ECONOMICA APLICADA - IPEA; MINISTÉRIO DO DESENVOLVIMENTO, INDÚSTRIA E COMÉRCIO EXTERIOR - EMDIC; INSTITUTO NACIONAL DE PROPRIEDADE INDUSTRIAL - INPI; SUPERINTENDENCIA DA ZONA FRANCA DE MANAUS - SUFRAMA; MINISTÉRIO DO PLANEJAMENTO, ORÇAMENTO E GESTÃO; ADMINISTRAÇÃO DIRETA; ESCOLA NACIONAL DE ADMINISTRAÇÃO PÚBLICA - ENAP)."
"PLN0071/00";"PLN0071/00";"EF";2,00;2;1/11/2000 00:00:00;22/12/2000 00:00:00;"TNJR";"PRO";"NA";10114;"Abre ao Orçamento Fiscal da União, em favor do Ministério da Educação, crédito suplementar no valor de R$ 64.292.479,00 (sessenta e quatro milhões, duzentos e noventa e dois mil, quatrocentos e setenta e nove reais), para reforço de dotações consignadas no vigente orçamento."
"PLN0071/01";"PLN0071/01";"EF";2,00;2;30/10/2001 00:00:00;27/12/2001 00:00:00;"TNJR";"PRO";"NA";10373;" 	Abre ao Orçamento Fiscal da União crédito especial no valor de R$ 241.000,00 (duzentos e quarenta e um mil reais), em favor do Ministério Público da União, para os fins que especifica."
"PLN0071/02";"PLN0071/02";"EF";2,00;2;31/10/2002 00:00:00;24/12/2002 00:00:00;"TNJR";"PRO";"NA";10618;"Abre ao Orçamento de Investimento, para 2002, em favor de diversas empresas do Grupo PETROBRAS, crédito especial no valor total de R$ 1.753.297.047,00 (um bilhão, setecentos e cinqüenta e três milhões, duzentos e noventa e sete mil e quarenta e sete reais), para os fins que especifica."
"PLN0071/04";"PLN0071/04";"EF";2,00;2;14/9/2004 00:00:00;30/12/2004 00:00:00;"TNJR";"PRO";"NA";11058;" 	Abre ao Orçamento Fiscal da União, em favor da Presidência da República e do Ministério Público da União, crédito especial no valor global de R$ 26.500.000,00 (vinte e seis milhões e quinhentos mil reais), para os fins que especifica."
"PLN0071/08";"PLN0071/08";"EF";2,00;2;16/10/2008 00:00:00;22/12/2008 00:00:00;"TNJR";"SUE";"NA";11871;"Abre aos Orçamentos Fiscal e da Seguridade Social da União, em favor dos Ministérios da Ciência e Tecnologia, da Educação, da Cultura e do Esporte, crédito suplementar no valor global de R$ 765.487.002,00 (setecentos e sessenta e cinco milhões, quatrocentos e oitenta e sete mil e dois reais), para reforço de dotações constantes da Lei Orçamentária vigente."
"PLN0071/09";"PLN0071/09";"EF";2,00;2;15/10/2009 00:00:00;9/2/2010 00:00:00;"PRJD";"NA";"NA";-1;"Abre ao Orçamento Fiscal da União, em favor do Ministério da Integração Nacional, crédito suplementar no valor de R$ 48.132.021,00 (quarenta e oito milhões,cento e trinta e dois mil, vinte e um reais), para reforço de dotações constantes da Lei Orçamentária vigente."
"PLN0071/10";"PLN0071/10";"EF";2,00;2;18/10/2010 00:00:00;3/5/2011 00:00:00;"PRJD";"NA";"NA";-1;"Abre ao Orçamento Fiscal da União, em favor dos Ministérios do Meio Ambiente e da Integração Nacional, crédito suplementar no valor global de R$ 26.960.531,00 (vinte e seis milhões, novecentos e sessenta mil, quinhentos e trinta e um reais), para reforço de dotações constantes da Lei Orçamentária vigente."
"PLN0071/89";"PLN0071/89";"EF";2,00;2;7/11/1989 00:00:00;19/12/1989 00:00:00;"TNJR";"PRO";"NA";7934;"AUTORIZA O PODER EXECUTIVO A ABRIR AO ORÇAMENTO FISCAL DA UNIÃO CREDITOS ADICIONAIS ATE O LIMITE DE NCZ 2.303.798,00 (DOIS MILHÕES, TREZENTOS E TRES MIL, SETECENTOS E NOVENTA E OITO CRUZADOS NOVOS), PARA O FIM QUE ESPECIFICA."
"PLN0071/91";"PLN0071/91";"EF";2,00;2;20/11/1991 00:00:00;26/12/1991 00:00:00;"TNJR";"PRO";"NA";8332;"AUTORIZA O PODER EXECUTIVO A ABRIR AO ORÇAMENTO DA UNIÃO CREDITO ESPECIAL ATE O LIMITE DE CR 2.129.316.000,00 (DOIS BILHÕES, CENTO E VINTE E NOVE MILHÕES, TREZENTOS E DEZESEIS MIL CRUZEIROS), PARA OS FINS QUE ESPECIFICA. (MATERIA APRECIADA DURANTE A CONVOCAÇÃO EXTRAORDINARIA DO CONGRESSO NACIONAL, NO PERIODO DE 17 A 20 DE DEZEMBRO DE 1991)."
"PLN0071/92";"PLN0071/92";"EF";2,00;2;23/11/1992 00:00:00;17/12/1992 00:00:00;"RJTD";"NA";"NA";-1;"ABRE AO ORÇAMENTO DE INVESTIMENTO, EM FAVOR DE DIVERSAS EMPRESAS ESTATAIS, CREDITO ESPECIAL NO VALOR DE CR 646.959.006.000,00 (SEISCENTOS E QUARENTA E SEIS BILHÕES, NOVECENTOS E CINQUENTA E NOVE MILHÕES, E SEIS MIL CRUZEIROS), PARA OS FINS QUE ESPECIFICA."
"PLN0071/93";"PLN0071/93";"EF";2,00;2;28/10/1993 00:00:00;23/12/1993 00:00:00;"TNJR";"SUB";"NA";8832;"AUTORIZA O PODER EXECUTIVO A ABRIR AO ORÇAMENTO FISCAL DA UNIÃO, EM FAVOR DO MINISTERIO DOS TRANSPORTES, CREDITO SUPLEMENTAR NO VALOR DE CR 2.227.500,00 (DOIS MILHÕES, DUZENTOS E VINTE E SETE MIL CRUZEIROS REIAS), PARA OS FINS QUE ESPECIFICA."
"PLN0071/95";"PLN0071/95";"EF";2,00;2;31/10/1995 00:00:00;22/12/1995 00:00:00;"TNJR";"PRO";"NA";9200;"AUTORIZA O PODER EXECUTIVO A ABRIR AO ORÇAMENTO DA SEGURIDADE SOCIAL DA UNIÃO, EM FAVOR DO MINISTERIO DA EDUCAÇÃO E DO DESPORTO, CREDITO ESPECIAL ATE O LIMITE R 2.119.000,00 (DOIS MILHÕES, CENTO E DEZENOVE MIL REAIS), PARA OS FINS QUE ESPECIFICA."
"PLN0071/96";"PLN0071/96";"EF";2,00;2;31/10/1996 00:00:00;19/12/1996 00:00:00;"TNJR";"PRO";"NA";9390;"AUTORIZA O PODER EXECUTIVO A ABRIR AO ORÇAMENTO FISCAL DA UNIÃO, EM FAVOR DO MINISTERIO DA AGRICULTURA, DO ABASTECIMENTO E DA REFORMA AGRARIA, CREDITO ESPECIAL ATE O LIMITE DE R$ 5.000.000,00 (CINCO MILHÕES DE REAIS), PARA OS FINS QUE ESPECIFICA."
"PLN0071/97";"PLN0071/97";"EF";2,00;2;30/10/1997 00:00:00;19/12/1997 00:00:00;"TNJR";"SUB";"NA";9592;"AUTORIZA O PODER EXECUTIVO A ABRIR AO ORÇAMENTO FISCAL DA UNIÃO, EM FAVOR DA PRESIDENCIA DA REPUBLICA, CREDITO ESPECIAL ATE O LIMITE DE R$ 5.316.000,00 (CINCO MILHÕES E TREZENTOS E DEZESSEIS MIL REAIS), PARA OS FINS QUE ESPECIFICA."
"PLN0071/98";"PLN0071/98";"EF";2,00;2;10/11/1998 00:00:00;17/12/1998 00:00:00;"TNJR";"PRO";"NA";9761;"AUTORIZA O PODER EXECUTIVO A ABRIR AOS ORÇAMENTOS FISCAL E DA SEGURIDADE SOCIAL DA UNIÃO, EM FAVOR DOS MINISTERIOS DA EDUCAÇÃO E DO DESPORTO, DA CULTURA E DA PREVIDENCIA E ASSISTENCIA SOCIAL, CREDITO SUPLEMENTAR NO VALOR GLOBAL DE R$ 366.519.877,00 (TREZENTOS E SESSENTA E SEIS MILHÕES, QUINHENTOS E DEZENOVE MIL E OITOCENTOS E SETENTA E SETE REAIS), PARA OS FINS QUE ESPECIFICA.(FUNDO DE VALORIZAÇÃO DO MAGISTERIO - FUNDEF; E OUTROS). (O CONGRESSO NACIONAL AUTORIZA A ABERTURA AOS ORÇAMENTOS FISCAL E DA SEGURIDADE SOCIAL DA UNIÃO, CREDITO SUPLEMENTAR EM FAVOR DOS MINISTERIOS DA EDUCAÇÃO E DO DESPORTO, DA CULTURA E DA PREVIDENCIA E ASSISTENCIA SOCIAL: ESCOLA TECNICA FEDERAL DE QUIMICA - RJ; FACULDADE DE MEDICINA DO TRIANGULO MINEIRO; FACULDADE DE ODONTOLOGIA DE MEDICINA DO TRIANGULO MINEIRO; FACULDADE DE ODONTOLOGIA DE DIAMANTINA; CENTRO FEDERAL DE EDUCAÇÃO TECNOLOGICA CELSO SUCKOW DA FONSECA; ESCOLA DE FARMACIA E ODONTOLOGIA DE ALFENAS; ESCOLA SUPERIOR DE AGRICULTURA DE MOSSORO; FUNDAÇÃO FACULDADE FEDERAL DE CIENCIAS MEDICAS DE PORTO ALEGRE; FACULDADE DE CIENCIAS AGRARIAS DO PARA; FUNDAÇÃO COORDENAÇÃO DE APERFEIÇOAMENTO DE PESSOAL DE NIVEL SUPERIOR; CENTRO FEDERAL DE EDUCAÇÃO TECNOLOGICA DA BAHIA; ESCOLA AGROTECNICA FEDERAL DE ALEGRE)."
"PLN0071/99";"PLN0071/99";"EF";2,00;2;3/11/1999 00:00:00;21/12/1999 00:00:00;"TNJR";"PRO";"NA";9919;"Abre ao Orçamento Fiscal da União, em favor do Ministério da Defesa, crédito suplementar no valor de R$ 143.234.909,00, para reforço de dotações constantes do orçamento vigente. (ministério da defesa; comando da aeronáutica, comando do exército)."
"PLN0072/00";"PLN0072/00";"EF";2,00;2;1/11/2000 00:00:00;18/12/2000 00:00:00;"TNJR";"PRO";"NA";10062;"Abre ao Orçamento de Investimento para 2000, em favor da Empresa Brasileira de Infra-Estrutra Aeroportuária - INFRAERO, crédito especial no valor de R$ 12.649.000,00 (doze milhões e seiscentos e quarenta e nove mil reais), para os fins que especifica. (PROGRAMA DE PROTEÇÃO AO VOÔ E SEGURANÇA DO TRÁFEGO AÉREO)."
"PLN0072/01";"PLN0072/01";"EF";2,00;2;30/10/2001 00:00:00;11/12/2001 00:00:00;"TNJR";"SUB";"NA";10393;"Abre ao Orçamento Fiscal da União crédito especial no valor global de R$ 4.547.578,00 (quatro milhões, quinhentos e quarenta e sete mil, quinhentos e setenta e oito reais), em favor da Câmara dos Deputados e da Justiça Eleitoral, para os fins que especifica."
"PLN0072/02";"PLN0072/02";"EF";2,00;2;31/10/2002 00:00:00;6/12/2002 00:00:00;"TNJR";"PRO";"NA";10585;"Abre ao Orçamento Fiscal da União crédito suplementar no valor global de R$ 11.236.692,00 (onze milhões, duzentos e trinta e seis mil, seiscentos e noventa e dois reais), em favor do Ministério da Fazenda e do Ministério do Planejamento, Orçamento e Gestão, para reforço de dotações constantes da Lei Orçamentária vigente."
"PLN0072/04";"PLN0072/04";"EF";2,00;2;14/9/2004 00:00:00;21/12/2004 00:00:00;"TNJR";"PRO";"NA";11022;"Abre aos Orçamentos Fiscal e da Seguridade Social da União, em favor do Senado Federal, do Superior Tribunal de Justiça, da Justiça do Trabalho, da Presidência da República e da Reserva de Contingência, crédito suplementar no valor global de R$ 86.910.146,00 (oitenta e seis milhões, novecentos e dez mil, cento e quarenta e seis reais), para reforço de dotações constantes da Lei Orçamentária vigente."
"PLN0072/08";"PLN0072/08";"EF";2,00;2;16/10/2008 00:00:00;16/12/2008 00:00:00;"TNJR";"SUB";"NA";11860;"Abre aos Orçamentos Fiscal e da Seguridade Social da União, em favor dos Ministérios da Ciência e Tecnologia, da Educação e da Cultura, crédito especial no valor global de R$ 28.572.221,00 (vinte e oito milhões, quinhentos e setenta e dois mil, duzentos e vinte e um reais), para os fins que especifica."
"PLN0072/09";"PLN0072/09";"EF";2,00;2;15/10/2009 00:00:00;4/1/2010 00:00:00;"TNJR";"PRO";"NA";12172;"Abre ao Orçamento Fiscal da União, em favor do Ministério do Turismo e de Encargos Financeiros da União, crédito especial no valor global de R$ 15.959.834,00 (quinze milhões, novecentos e cinquenta e nove mil, oitocentos e trinta e quatro reais), para os fins que especifica."
"PLN0072/10";"PLN0072/10";"EF";2,00;2;18/10/2010 00:00:00;3/5/2011 00:00:00;"PRJD";"NA";"NA";-1;"Abre ao Orçamento Fiscal da União, em favor dos Ministérios de Minas e Energia, dos Transportes e das Comunicações, crédito suplementar no valor global de R$ 69.357.229,00 (sessenta e nove milhões, trezentos e cinquenta e sete mil e duzentos e vinte e nove reais), para reforço de dotações constantes da Lei Orçamentária vigente."
"PLN0072/89";"PLN0072/89";"EF";2,00;2;7/11/1989 00:00:00;30/11/1989 00:00:00;"TNJR";"PRO";"NA";7900;"AUTORIZA O PODER EXECUTIVO A ABRIR AO ORÇAMENTO FISCAL DA UNIÃO CREDITO SUPLEMENTAR ATE O LIMITE DE NCZ 3.473.000,00 (TRES MILHÕES, QUATROCENTOS E SETENTA E TRES MIL CRUZADOS NOVOS), EM FAVOR DO SUPREMO TRIBUNAL FEDERAL, PARA OS FINS QUE ESPECIFICA"
"PLN0072/91";"PLN0072/91";"EF";2,00;2;20/11/1991 00:00:00;26/12/1991 00:00:00;"TNJR";"PRO";"NA";8333;"AUTORIZA O PODER EXECUTIVO A ABRIR AO ORÇAMENTO DA SEGURIDADE SOCIAL DA UNIÃO CREDITO SUPLEMENTAR NO VALOR DE CR 2.247.625.000,00 (DOIS BILHÕES, DUZENTOS E QUARENTA E SETE MILHÕES, SEISCENTOS E VINTE E CINCO MIL CRUZEIROS), PARA OS FINS QUE ESPECIFICA.  (MATERIA APRECIADA DURANTE A CONVOCAÇÃO EXTRAORDINARIA DO CONGRESSO NACIONAL, NO PERIODO DE 17 A 20 DE DEZEMBRO DE 1991)."
"PLN0072/92";"PLN0072/92";"EF";2,00;2;23/11/1992 00:00:00;30/12/1992 00:00:00;"TNJR";"PRO";"NA";8581;"ABRE AO ORÇAMENTO DE INVESTIMENTO, EM FAVOR DE DIVERSAS EMPRESAS ESTATAIS, CREDITO SUPLEMENTAR NO VALOR DE CR 14.818.799.223.000,00 (QUATORZE TRILHÕES, OITOCENTOS E DEZOITO BILHÕES, SETECENTOS E NOVENTA E NOVE MILHÕES, DUZENTOS E VINTE E TRES MIL CRUZEIROS), PARA OS FINS QUE ESPECIFICA."
"PLN0072/93";"PLN0072/93";"EF";2,00;2;29/10/1993 00:00:00;3/3/1994 00:00:00;"RTPA";"NA";"NA";-1;"AUTORIZA O PODER EXECUTIVO A ABRIR AO ORÇAMENTO DE INVESTIMENTO, EM FAVOR DE DIVERSAS EMPRESAS ESTATAIS, CREDITO ESPECIAL NO VALOR DE CR 282.043.603,00 (DUZENTOS E OITENTA E DOIS MILHÕES, QUARENTA E TRES MIL E SEISCENTOS E TRES CRUZEIROS REAIS), PARA OS FINS QUE ESPECIFICA."
"PLN0072/95";"PLN0072/95";"EF";2,00;2;31/10/1995 00:00:00;22/12/1995 00:00:00;"TNJR";"PRO";"NA";9201;"AUTORIZA O PODER EXECUTIVO A ABRIR AO ORÇAMENTO DE INVESTIMENTO, EM FAVOR DE DIVERSAS EMPRESAS ESTATAIS, CREDITO ESPECIAL NO VALOR DE ATE R$ 11.915.890,00 (ONZE MILHÕES, NOVECENTOS E QUINZE MIL, OIOTOCENTOS E NOVENTA REAIS), PARA OS FINS QUE ESPECIFICA. (CREDITO ESPECIAL DESTINADO A EMPRESAS ESTATAIS: SEAMAR SHIPPING CORPORATION)."
"PLN0072/97";"PLN0072/97";"EF";2,00;2;30/10/1997 00:00:00;18/12/1997 00:00:00;"TNJR";"PRO";"NA";9572;"AUTORIZA O PODER EXECUTIVO A ABRIR AO ORÇAMENTO DA SEGURIDADE SOCIAL DA UNIÃO, EM FAVOR DO MINISTERIO DA SAUDE, CREDITO SUPLEMENTAR NO VALOR DE R$ 6.620.000,00 (SEIS MILHÕES E SEISCENTOS E VINTE MIL REAIS), PARA OS FINS QUE ESPECIFICA."
"PLN0072/98";"PLN0072/98";"EF";2,00;2;10/11/1998 00:00:00;17/12/1998 00:00:00;"TNJR";"PRO";"NA";9762;"AUTORIZA O PODER EXECUTIVO A ABRIR AO ORÇAMENTO FISCAL DA UNIÃO, EM FAVOR DO MINISTERIO DA FAZENDA, CREDITO SUPLEMENTAR NO VALOR DE R$ 185.598.653,00 (CENTO E OITENTA E CINCO MILHÕES, QUINHENTOS E NOVENTA E OITO MIL, SEISCENTOS E CINQUENTA E TRES REAIS), PARA REFORÇO DE DOTAÇÃO CONSIGNADA NO VIGENTE ORÇAMENTO. (BANCO CENTRAL DO BRASIL - BACEN; SERPRO, SUSEP; FUNDO ESPECIAL DE DESENVOLVIMENTO E APERFEIÇOAMENTO DAS ATIVIDADES DE FISCALIZAÇÃO - FUNDAF; FCVS)."
"PLN0072/99";"PLN0072/99";"EF";2,00;2;3/11/1999 00:00:00;21/12/1999 00:00:00;"TNJR";"PRO";"NA";9920;"Abre ao Orçamento Fiscal da União, em favor de diversos Órgãos do Poder Executivo, crédito suplementar no valor global de R$ 236.537.774,00, para reforço de dotações consignadas no vigente orçamento. (MINISTÉRIO DA AGRICULRA E DO ABASTECIMENTO; MINISTÉRIO DE MINAS E ENERGIA; MINISTÉRIO DOS TRANSPORTES; MINISTÉRIO DO MEIO AMBIENTE; MINISTÉRIO DO PLANEJAMENTO, ORÇAMENTO E GESTÃO; MINISTÉRIO DA DEFESA, MINISTÉRIO DA INTEGRAÇÃO NACIONAL, MINISTÉRIO DA FAZENDA; MINISTÉRIO DA SAÚDE; ENCARGOS FINANCEIROS DA UNIÃO). 03/11/1999"
"PLN0073/00";"PLN0073/00";"EF";2,00;2;1/11/2000 00:00:00;19/12/2000 00:00:00;"TNJR";"PRO";"NA";10077;"Abre ao Orçamento de investimento, para 2000, em favor de diversas empresas, crédito suplementar no valor total de R$ 49.096.716,00 (quarenta e nove milhões, noventa e seis mil e setecentos e dezesseis reais), e reduz o Orçamento de Investimento, das mesmas empresas, no valor global de R$ 4.943.187,00 (quatro milhões, novecentos e quarenta e três mil e cento e oitenta e sete reais), para os fins que especifica. (CEAGESP, CDC, CODESA, CDP, CDJR, CODERN)."
"PLN0073/01";"PLN0073/01";"EF";2,00;2;30/10/2001 00:00:00;15/2/2002 00:00:00;"PRJD";"NA";"NA";-1;"Abre ao Orçamento Fiscal da União, em favor da Presidência da República, crédito suplementar no valor de R$ 11.152.089,00 (onze milhões, cento e cinqüenta e dois mil, oitenta e nove reais), para reforço de dotações constantes do orçamento vigente."
"PLN0073/02";"PLN0073/02";"EF";2,00;2;31/10/2002 00:00:00;24/12/2002 00:00:00;"TNJR";"PRO";"NA";10619;"Abre ao Orçamento Fiscal e da Seguridade Social da União crédito suplementar no valor global de R$ 105.232.872,00 (cento e cinco milhões, duzentos e trinta e dois mil, oitocentos e setenta e dois reais), em favor do Ministério da Ciência e Tecnologia e do Ministério das Relações Exteriores, para reforço de dotações constantes da Lei Orçamentária vigente."
